,Region_Code,Division_Code,Municipality_Code,Full_Division_Code,Full_Municipality_Code,BEIS_School_ID,Implementing_Unit,Modified_COC,School_Type,Enroll_G7_M,Enroll_G7_F,Enroll_G8_M,Enroll_G8_F,Enroll_G9_M,Enroll_G9_F,Enroll_G10_M,Enroll_G10_F,Enroll_SNEd_NGJHS_M,Enroll_SNEd_NGJHS_F,Enroll_Total_JHS_M,Enroll_Total_JHS_F,Enroll_Total_JHS_All,Dropout_Rate_G7_M,Dropout_Rate_G7_F,Dropout_Rate_G8_M,Dropout_Rate_G8_F,Dropout_Rate_G9_M,Dropout_Rate_G9_F,Dropout_Rate_G10_M,Dropout_Rate_G10_F,Dropout_Rate_SNEd_NGJHS_M,Dropout_Rate_SNEd_NGJHS_F,Dropout_Rate_Total_JHS_M,Dropout_Rate_Total_JHS_F,Dropout_Rate_Total_JHS_All,JHS_Instructional_Rooms,JHS_Classroom_Ratio,JHS_Seats,JHS_Seat_Ratio,JHS_Toilet,JHS_Toilet_Ratio,JHS_Computer,JHS_Computer_Ratio,JHS_Teacher,JHS_Teacher_Ratio,Cancel_2016,Cancel_2017,Cancel_2018,Cancel_2019,Cancel_2020,Cancel_2021,Cancel_2022,Cancel_2023,Cancel_Total_20162023,Cancel_Average_20162023,Pilot_Cancel,Pilot_Ratio,Pilot_Shift
1545,3,12,1,312,31201,501138,0,3,1,270,256,274,265,199,231,256,253,0,0,999,1005,2004,0.037,0.0117,0.0073,0.0113,0.0101,0.013,0.0078,0,0,0,0.016,0.009,0.0125,14,143.14,339,5.91,8,250.5,673,2.98,21,95.43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1546,4,10,1,410,41001,300536,0,4,1,284,236,330,304,364,328,327,342,0,0,1305,1210,2515,0.0352,0.0254,0.0394,0.0164,0.022,0.0274,0.0336,0.0263,0,0,0.0322,0.024,0.0282,32,78.59,1329,1.89,34,73.97,2311,1.09,9,279.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1547,4,10,1,410,41001,305791,0,4,1,196,193,206,213,245,239,226,205,0,0,873,850,1723,0.0204,0.0104,0.0097,0.0094,0.0408,0.0084,0.0044,0.0098,0,0,0.0195,0.0094,0.0145,11,156.64,1424,1.21,32,53.84,3,574.33,6,287.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1548,4,3,2,403,40302,501264,0,3,1,16,10,13,17,20,17,18,12,0,0,67,56,123,0,0,0.1538,0,0.05,0,0,0,0,0,0.0448,0,0.0244,4,30.75,100,1.23,3,41,132,0.93,2,61.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1549,4,3,3,403,40303,501538,0,3,1,32,23,43,21,21,28,32,26,0,0,128,98,226,0,0,0,0,0,0,0.0313,0,0,0,0.0078,0,0.0044,6,37.67,0,0,6,37.67,222,1.02,2,113,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1550,4,3,4,403,40304,305596,0,4,1,30,34,37,26,34,35,33,34,0,0,134,129,263,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32.88,350,0.75,9,29.22,6,43.83,5,52.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1551,4,3,4,403,40304,502499,0,3,1,43,32,39,27,54,39,43,28,0,0,179,126,305,0.0233,0,0,0,0.0185,0.0256,0.0233,0,0,0,0.0168,0.0079,0.0131,17,17.94,240,1.27,37,8.24,13,23.46,5,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1552,4,3,5,403,40305,501013,0,3,1,50,55,56,62,75,70,69,84,0,0,250,271,521,0.06,0.0182,0.0357,0,0.0133,0,0.058,0,0,0,0.04,0.0037,0.0211,10,52.1,242,2.15,9,57.89,57,9.14,6,86.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1553,4,3,5,403,40305,501015,0,3,1,49,34,32,42,38,60,38,35,0,0,157,171,328,0.0816,0,0,0.0238,0.0526,0,0.0263,0.0286,0,0,0.0446,0.0117,0.0274,9,36.44,0,0,6,54.67,12,27.33,6,54.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1554,4,3,5,403,40305,501542,0,3,1,9,13,12,9,14,13,19,17,0,0,54,52,106,0,0,0,0.1111,0.0714,0,0,0,0,0,0.0185,0.0192,0.0189,4,26.5,45,2.36,6,17.67,100,1.06,2,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1555,4,3,6,403,40306,501011,0,3,2,13,20,28,22,36,34,34,22,0,0,111,98,209,0,0,0,0,0.0278,0,0.0294,0,0,0,0.018,0,0.0096,5,41.8,417,0.5,24,8.71,0,0,2,104.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1556,4,3,6,403,40306,501012,0,3,1,53,46,62,50,55,62,54,57,0,0,224,215,439,0.0377,0.0217,0.0161,0,0,0,0,0,0,0,0.0134,0.0047,0.0091,24,18.29,517,0.85,27,16.26,0,0,5,87.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1557,4,3,6,403,40306,501014,0,3,1,30,33,51,50,40,31,36,41,0,0,157,155,312,0.0667,0,0.0196,0.04,0.075,0,0.0833,0.0244,0,0,0.0573,0.0194,0.0385,15,20.8,635,0.49,22,14.18,34,9.18,3,104,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1558,4,3,7,403,40307,502223,0,3,1,42,35,28,37,0,0,0,0,0,0,70,72,142,0.0238,0,0.0357,0,0,0,0,0,0,0,0.0286,0,0.0141,4,35.5,89,1.6,4,35.5,3,47.33,2,71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1559,4,3,8,403,40308,305990,0,4,1,50,38,64,54,68,54,72,55,0,0,254,201,455,0.02,0,0.0156,0.037,0.0882,0,0.0139,0.0182,0,0,0.0354,0.0149,0.0264,9,50.56,361,1.26,12,37.92,37,12.3,1,455,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1560,4,3,10,403,40310,502139,0,3,1,19,13,17,17,14,16,0,0,0,0,50,46,96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,20,4.8,1,96,2,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1561,4,3,11,403,40311,501569,0,3,1,51,38,49,32,42,32,37,33,0,0,179,135,314,0.0196,0.0263,0.0204,0,0.0476,0,0.027,0,0,0,0.0279,0.0074,0.0191,7,44.86,350,0.9,9,34.89,6,52.33,3,104.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1562,4,3,12,403,40312,305472,0,2,1,28,31,37,35,30,37,35,33,0,0,130,136,266,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30.09,227,1.17,6.43,41.38,3,88.67,5,53.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1563,4,3,13,403,40313,501541,0,1,1,19,24,22,12,29,28,31,21,0,0,101,85,186,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29.88,4,47.8,3.11,59.75,204,0.91,3,62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1564,4,3,14,403,40314,501590,0,3,1,12,11,15,23,15,12,24,20,0,0,66,66,132,0,0.0909,0,0,0,0,0,0,0,0,0,0.0152,0.0076,4,33,133,0.99,6,22,4,33,2,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1565,4,3,14,403,40314,502368,0,3,1,16,20,30,10,0,0,0,0,0,0,46,30,76,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5.85,265,0.29,18,4.22,2,38,1,76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1566,4,3,15,403,40315,305560,0,4,1,69,61,86,66,110,78,103,95,0,0,368,300,668,0,0,0.0233,0,0.0182,0,0.0291,0.0211,0,0,0.019,0.0067,0.0135,1,668,250,2.67,5,133.6,0,0,9,74.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1567,4,3,1,403,40301,502341,0,3,1,25,27,18,10,0,0,0,0,0,0,43,37,80,0,0.037,0,0,0,0,0,0,0,0,0,0.027,0.0125,41,1.95,100,0.8,61,1.31,2,40,1,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1568,4,3,12,403,40312,305730,0,4,1,24,25,32,27,27,27,19,21,0,0,102,100,202,0.0833,0,0,0,0.037,0,0.0526,0,0,0,0.0392,0,0.0198,4,50.5,0,0,5,40.4,4,50.5,2,101,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1569,4,3,12,403,40312,305737,0,4,1,14,12,17,20,14,25,25,15,0,0,70,72,142,0,0,0,0,0,0,0.04,0,0,0,0.0143,0,0.007,4,35.5,36,3.94,5,28.4,0,0,2,71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1570,4,8,5,408,40805,501520,0,3,1,49,32,50,27,54,45,48,31,0,0,201,135,336,0.0204,0,0.02,0.037,0,0,0,0.0645,0,0,0.01,0.0222,0.0149,11,30.55,680,0.49,20,16.8,15,22.4,6,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1571,4,8,9,408,40809,305487,0,4,1,287,264,317,320,340,324,312,282,0,0,1256,1190,2446,0.0139,0.0227,0.0221,0.0156,0.0529,0.034,0.016,0.0177,0,0,0.0271,0.0227,0.0249,17,143.88,844,2.9,21,116.48,83,29.47,24,101.92,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1572,4,8,9,408,40809,307814,0,4,1,41,45,50,37,74,54,38,59,0,0,203,195,398,0.0976,0,0.06,0.0541,0.027,0.0741,0,0,0,0,0.0443,0.0308,0.0377,10,39.8,519,0.77,14,28.43,83,4.8,2,199,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1573,4,8,9,408,40809,502616,0,3,1,236,196,0,0,0,0,0,0,0,0,236,196,432,0.0085,0.0102,0,0,0,0,0,0,0,0,0.0085,0.0102,0.0093,28,15.43,1900,0.23,21,20.57,8,54,6,72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1574,4,8,9,408,40809,301207,0,2,1,489,448,503,526,518,506,551,529,0,0,2061,2009,4070,0.0429,0.0446,0.0557,0.0342,0.0521,0.0217,0.0508,0.034,0,0,0.0505,0.0333,0.042,55,74.12,2659,1.53,78.98,51.53,92,44.24,96,42.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1575,4,8,9,408,40809,307810,0,4,1,278,254,481,398,479,445,422,402,0,0,1660,1499,3159,0.0432,0.0276,0.0395,0.0201,0.0355,0.0225,0.0545,0.0597,0,0,0.0428,0.0327,0.038,15,210.6,900,3.51,13,243,8,394.88,34,92.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1576,4,8,9,408,40809,502444,0,3,1,158,153,0,0,0,0,0,0,0,0,158,153,311,0.1013,0.0261,0,0,0,0,0,0,0,0,0.1013,0.0261,0.0643,16,19.44,1042,0.3,41,7.59,0,0,6,51.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1577,4,8,12,408,40812,307813,0,2,1,417,391,422,436,412,406,360,352,0,0,1611,1585,3196,0.0576,0.0281,0.0403,0.0321,0.0777,0.0517,0.0306,0.0369,0,0,0.0521,0.0372,0.0447,35,92.57,2019,1.58,50.22,63.64,243,13.15,53,60.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1578,4,8,13,408,40813,500871,0,3,1,66,59,75,70,73,74,68,72,0,0,282,275,557,0,0,0,0,0,0,0,0.0417,0,0,0,0.0109,0.0054,32,17.41,1116,0.5,45,12.38,22,25.32,12,46.42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1579,4,8,14,408,40814,306209,0,4,1,40,25,17,14,0,0,0,0,0,0,57,39,96,0,0,0.0588,0,0,0,0,0,0,0,0.0175,0,0.0104,2,48,122,0.79,7,13.71,2,48,2,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1580,4,8,15,408,40815,305870,0,4,1,71,76,96,88,119,80,110,79,0,0,396,323,719,0.0282,0,0.0417,0.0455,0.0168,0,0.0364,0,0,0,0.0303,0.0124,0.0223,13,55.31,813,0.88,7,102.71,52,13.83,14,51.36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1581,4,8,15,408,40815,307819,0,4,1,156,120,123,121,148,128,123,138,0,0,550,507,1057,0.0321,0.0083,0.0244,0.0165,0.0203,0.0156,0.0407,0.0217,0,0,0.0291,0.0158,0.0227,23,45.96,515,2.05,14,75.5,51,20.73,17,62.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1582,4,13,1,413,41301,307924,0,2,1,47,40,58,50,64,47,61,38,0,0,230,175,405,0,0.025,0.0517,0.02,0.0781,0,0.0492,0,0,0,0.0478,0.0114,0.0321,12,33.53,330,1.23,22.03,18.39,47,8.62,10,40.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1583,4,13,3,413,41303,342359,0,2,1,124,89,115,114,143,128,123,123,0,0,505,454,959,0.0081,0.0225,0.0783,0.0263,0.021,0.0234,0.065,0.0569,0,0,0.0416,0.033,0.0375,22,42.83,960,1,24.71,38.81,136,7.05,1,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1584,4,13,6,413,41306,307933,0,2,1,61,65,83,67,74,75,76,71,0,0,294,278,572,0.0164,0.0154,0.012,0.0299,0.0541,0.0133,0,0.0141,0,0,0.0204,0.018,0.0192,11,51.43,354,1.61,15.09,37.89,69,8.29,10,57.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1585,4,13,6,413,41306,342353,0,2,1,66,69,66,39,78,75,125,88,0,0,335,271,606,0,0,0,0,0.0385,0.0133,0.008,0.0114,0,0,0.0119,0.0074,0.0099,3,207.5,1453,0.42,16.79,36.09,1,606,5,121.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1586,4,13,7,413,41307,307935,0,2,1,58,57,80,77,62,71,84,60,0,0,284,265,549,0.0517,0,0.025,0.026,0.0323,0,0.0476,0.0167,0,0,0.0387,0.0113,0.0255,16,35.35,0,0,20.26,27.1,57,9.63,3,183,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1587,4,13,5,413,41305,307920,0,2,1,52,45,56,40,56,64,47,34,0,0,211,183,394,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28.37,351,1.12,13.89,28.37,16,24.63,6,65.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1588,4,13,12,413,41312,342362,0,2,1,70,61,94,65,80,84,95,74,0,0,339,284,623,0.0143,0.0328,0.0638,0.0308,0.0875,0.0119,0.0316,0.0405,0,0,0.0501,0.0282,0.0401,21,29.48,1247,0.5,24.54,25.39,1,623,9,69.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1589,4,13,13,413,41313,305632,0,4,1,17,20,23,26,31,17,35,29,0,0,106,92,198,0.0588,0,0,0,0,0,0,0,0,0,0.0094,0,0.0051,3,66,203,0.98,4,49.5,24,8.25,3,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1590,4,16,1,416,41601,500866,0,3,1,6,2,10,13,2,7,9,6,0,0,27,28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.75,0,0,2,27.5,0,0,1,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1591,4,16,1,416,41601,501219,0,3,1,17,7,12,15,17,16,21,9,0,0,67,47,114,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28.5,45,2.53,4,28.5,2,57,2,57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1592,4,16,3,416,41603,308018,0,4,1,18,8,13,11,15,12,16,7,0,0,62,38,100,0.0556,0,0.0769,0,0.0667,0.0833,0.125,0,0,0,0.0806,0.0263,0.06,5,20,103,0.97,2,50,16,6.25,2,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1593,4,16,4,416,41604,501452,0,3,1,34,28,39,31,36,32,38,30,0,0,147,121,268,0.0882,0,0.0769,0,0.0278,0.0313,0.0789,0,0,0,0.068,0.0083,0.041,5,53.6,120,2.23,7,38.29,0,0,2,134,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1594,4,16,6,416,41606,308040,0,2,1,82,65,94,69,112,89,99,76,0,0,387,299,686,0.0976,0.0308,0.1277,0.0435,0.0446,0.0337,0.0404,0.0263,0,0,0.0749,0.0334,0.0569,13,53.12,397,1.73,19.75,34.73,7,98,2,343,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1595,4,16,8,416,41608,305767,0,4,1,36,32,48,44,55,55,78,83,0,0,217,214,431,0.0278,0,0,0,0.1091,0.0182,0.0385,0.012,0,0,0.0461,0.0093,0.0278,12,35.92,379,1.14,8,53.88,1,431,2,215.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1596,4,16,8,416,41608,501325,0,3,1,9,12,7,11,12,13,17,7,0,0,45,43,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,2,44,0,0,2,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1597,4,16,9,416,41609,301362,0,2,1,34,30,45,21,25,23,32,21,0,0,136,95,231,0,0,0.0444,0,0.08,0,0.0938,0,0,0,0.0515,0,0.0303,7,33.2,121,1.91,10.44,22.13,51,4.53,4,57.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1598,4,16,11,416,41611,308048,0,2,1,15,15,12,9,11,11,10,13,0,0,48,48,96,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.85,118,0.81,6,16,0,0,2,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1599,4,16,11,416,41611,308042,0,2,1,24,28,42,23,33,31,37,29,0,0,136,111,247,0,0,0.0714,0.0435,0.0303,0.0968,0.0541,0,0,0,0.0441,0.036,0.0405,9,26.21,317,0.78,9.42,26.21,0,0,5,49.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1600,4,16,13,416,41613,308015,0,2,1,26,9,7,20,15,16,8,14,0,0,56,59,115,0.0769,0,0,0.05,0.1333,0,0.125,0,0,0,0.0893,0.0169,0.0522,6,19.38,119,0.97,7.42,15.5,4,28.75,2,57.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1601,4,16,14,416,41614,501327,0,1,1,14,11,20,19,21,14,19,9,0,0,74,53,127,0.0714,0,0.05,0.0526,0,0,0,0,0,0,0.027,0.0189,0.0236,6,22.86,23,5.52,6.35,20,0,0,2,63.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1602,4,16,15,416,41615,500862,0,1,1,71,62,71,47,60,61,60,58,0,0,262,228,490,0.1268,0.0806,0.0423,0.0851,0.0833,0.0492,0.1333,0.0345,0,0,0.0954,0.0614,0.0796,12,40.63,0,0,7.54,65,11,44.55,11,44.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1603,4,16,17,416,41617,305524,0,4,1,14,15,23,21,23,22,27,17,0,0,87,75,162,0,0,0.0435,0,0.0435,0.0455,0.0741,0,0,0,0.046,0.0133,0.0309,2,81,0,0,3,54,0,0,4,40.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1604,4,16,18,416,41618,501265,0,3,1,25,14,16,14,17,14,17,18,0,0,75,60,135,0.04,0,0.125,0,0.0588,0,0,0,0,0,0.0533,0,0.0296,4,33.75,162,0.83,6,22.5,0,0,2,67.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1605,4,16,19,416,41619,301314,0,2,1,62,56,49,50,59,52,76,49,0,0,246,207,453,0.0484,0.0714,0.0204,0.02,0.0339,0.0577,0.0658,0.0204,0,0,0.0447,0.0435,0.0442,16,29.08,382,1.18,19.47,23.27,3,151,5,90.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1606,4,16,20,416,41620,308026,0,2,1,50,41,51,55,51,58,48,47,0,0,200,201,401,0.1,0.0244,0.098,0.0364,0.0784,0.069,0.0625,0,0,0,0.085,0.0348,0.0599,14,28.1,231,1.74,14.27,28.1,1,401,10,40.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1607,4,16,22,416,41622,308046,0,2,1,42,22,37,24,27,29,32,36,0,0,138,111,249,0.0476,0.0455,0.1081,0.0417,0.0741,0,0.0938,0,0,0,0.0797,0.018,0.0522,10,24.75,480,0.52,20.96,11.88,36,6.92,4,62.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1608,4,16,24,416,41624,305598,0,4,1,83,69,113,93,106,91,86,76,0,0,388,329,717,0.1325,0.0145,0.0442,0.0108,0.0283,0.044,0.0349,0.0132,0,0,0.0567,0.0213,0.0404,6,119.5,344,2.08,7,102.43,3,239,12,59.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1609,4,16,16,416,41616,308029,0,2,1,29,26,24,26,40,34,37,34,0,0,130,120,250,0.069,0.0385,0.0417,0,0.025,0,0.0811,0,0,0,0.0538,0.0083,0.032,8,30.33,157,1.6,11.68,21.41,0,0,5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1610,4,17,9,417,41709,308139,0,4,1,207,171,232,203,215,176,220,204,0,0,874,754,1628,0.0145,0.0058,0.0388,0.0148,0.0047,0,0.0455,0.0245,0,0,0.0263,0.0119,0.0197,11,148,450,3.62,4,407,0,0,32,50.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1611,4,17,2,417,41702,304798,0,4,1,246,217,212,187,223,219,210,207,0,0,891,830,1721,0.0041,0.0138,0.0094,0.0214,0.0269,0.0228,0.0048,0.0097,0,0,0.0112,0.0169,0.0139,36,47.81,800,2.15,36,47.81,0,0,19,90.58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1612,4,17,10,417,41710,308140,0,2,1,19,21,12,11,19,18,20,22,0,0,70,72,142,0.0526,0,0,0.0909,0,0.1667,0.05,0,0,0,0.0286,0.0556,0.0423,5,30.17,78,1.81,2.35,60.33,15,9.47,3,47.33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1613,4,4,1,404,40401,305790,0,4,1,25,14,28,25,32,23,30,27,0,0,115,89,204,0.04,0,0,0,0.0625,0,0.0333,0,0,0,0.0348,0,0.0196,4,51,102,2,5,40.8,122,1.67,1,204,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1614,4,4,1,404,40401,305558,0,4,1,63,60,62,61,59,68,59,78,0,0,243,267,510,0.0317,0.0167,0.0323,0.0328,0.0508,0.0441,0.0169,0.0256,0,0,0.0329,0.03,0.0314,13,39.23,317,1.61,12,42.5,454,1.12,8,63.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1615,4,4,1,404,40401,305699,0,4,1,16,18,18,17,14,24,13,19,0,0,61,78,139,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19.86,120,1.16,18,7.72,171,0.81,3,46.33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1616,4,14,1,414,41401,500781,0,3,1,213,207,241,194,234,228,222,231,0,0,910,860,1770,0.0235,0.0338,0.0249,0.0258,0.0214,0.0395,0.018,0.013,0,0,0.022,0.0279,0.0249,18,98.33,2354,0.75,26,68.08,1545,1.15,10,177,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1617,4,14,1,414,41401,305559,0,4,1,82,63,92,70,101,75,84,80,0,0,359,288,647,0.0488,0.0159,0.0652,0.0286,0.0792,0.0267,0.0476,0,0,0,0.0613,0.0174,0.0417,17,38.06,825,0.78,20,32.35,666,0.97,8,80.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1618,4,14,1,414,41401,500889,0,3,1,180,171,182,174,184,175,178,182,0,0,724,702,1426,0.0389,0.0175,0.0165,0.0115,0.0272,0,0.0281,0.0055,0,0,0.0276,0.0085,0.0182,34,41.94,471,3.03,39,36.56,31,46,14,101.86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1619,4,14,1,414,41401,501184,0,3,1,42,28,29,33,29,41,25,19,0,0,125,121,246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246,244,1.01,9,27.33,0,0,2,123,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1620,4,7,1,407,40701,308703,0,4,3,159,167,163,188,205,177,203,169,0,0,730,701,1431,0.0629,0.0419,0.0798,0.0479,0.0585,0.0508,0.0887,0.071,0,0,0.0726,0.0528,0.0629,18,79.5,845,1.69,22,65.05,104,13.76,9,159,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1621,4,1,1,401,40101,500391,0,3,1,20,13,11,14,9,22,23,12,0,0,63,61,124,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24.8,270,0.46,7,17.71,156,0.79,2,62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1622,4,1,1,401,40101,501119,0,3,1,12,14,27,15,19,22,16,11,0,0,74,62,136,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22.67,562,0.24,24,5.67,1,136,3,45.33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1623,4,20,1,420,42001,301225,0,4,3,444,389,496,459,546,500,520,476,0,0,2006,1824,3830,0.0158,0.0283,0.0242,0.0131,0.0366,0.022,0.0154,0.0042,0,0,0.0234,0.0164,0.0201,39,98.21,3000,1.28,25,153.2,41,93.41,93,41.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1624,4,20,1,420,42001,342597,0,2,1,162,129,162,138,201,168,176,166,0,0,701,601,1302,0.0309,0.0078,0,0,0.0299,0.0119,0.0057,0.012,0,0,0.0171,0.0083,0.0131,70,18.47,0,0,120.31,10.82,97,13.42,29,44.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,0
1625,4,22,1,422,42201,500496,0,1,1,37,35,50,38,40,39,60,29,2,0,189,141,330,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65.17,0,0,5.06,65.17,0,0,5,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1626,4,2,1,402,40201,301170,0,4,1,506,477,464,428,594,487,461,471,0,0,2025,1863,3888,0.0593,0.0419,0.0862,0.0607,0.0657,0.0308,0.0651,0.034,0,0,0.0686,0.0413,0.0556,46,84.52,1872,2.08,36,108,2144,1.81,75,51.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1627,4,2,1,402,40201,305686,0,4,1,171,157,257,165,249,221,248,224,0,0,925,767,1692,0.0234,0.0064,0.0428,0.0303,0.0361,0.0136,0.0121,0.0268,0,0,0.0292,0.0196,0.0248,12,141,631,2.68,15,112.8,1985,0.85,30,56.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
1628,4,2,1,402,40201,305688,0,4,1,209,205,217,200,266,270,219,245,0,0,911,920,1831,0.0335,0.0146,0,0,0.0038,0.0222,0.0183,0,0,0,0.0132,0.0098,0.0115,24,76.29,896,2.04,40,45.78,1549,1.18,41,44.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1
